Name,Postcode,Phone number,Website,Email,Found on page
Beckdale House,M33 3WR,1619739393,https://www.milewood.co.uk,Milewood-Logo_24@2x-1024x244-1-300x71.jpg,https://www.milewood.co.uk
Clarence House,WF13 2RY,1924453643,https://www.milewood.co.uk,Milewood-Logo_24@2x-1024x244-1-300x71.jpg,https://www.milewood.co.uk
Ashgate House Care Home,S42 7JE,1246566958,https://www.ashgatehouse.org.uk,Admin@ashgatecare.co.uk,https://www.ashgatehouse.org.uk
Gibraltar Road Nursing Home,HX1 4HE,1422352418,https://www.mayfield-trust.org.uk,info@mayfield-trust.org.uk,https://www.mayfield-trust.org.uk
Chapel House,WN5 7LA,1744638648,https://www.trurehab.com,enquiries@trurehab.com,https://www.trurehab.com
Ashton Cross,WN4 0YD,1942767060,https://www.trurehab.com,enquiries@trurehab.com,https://www.trurehab.com
Lyme House,WA11 0XF,1744609954,https://www.trurehab.com,enquiries@trurehab.com,https://www.trurehab.com
Brooklands Care Home,DN33 3LE,1472753108,https://www.wecaregroup.co.uk/our-homes/brooklands-care-home,,
Old Gates Care Home,BB2 5BU,1254209924,https://www.wecaregroup.co.uk/our-homes/old-gates-care-home,,
Knowles Court Care Home,BD4 9SN,1274681090,https://www.wecaregroup.co.uk/our-homes/knowles-court-care-home,,
Sparrowfields,B29 5RR,1214282848,https://www.shaw.co.uk,BartonManager@shaw.co.uk,https://www.shaw.co.uk/contact-us
Springbank,BS10 6SG,1179505220,https://www.shaw.co.uk,BartonManager@shaw.co.uk,https://www.shaw.co.uk/contact-us
Urmston House,BS13 0LU,1179642616,https://www.shaw.co.uk,BartonManager@shaw.co.uk,https://www.shaw.co.uk/contact-us
Woodhouse,BS10 6DA,1179581160,https://www.shaw.co.uk,BartonManager@shaw.co.uk,https://www.shaw.co.uk/contact-us
Ledbury Nursing Home,HR8 2AQ,1531637600,https://www.shaw.co.uk,BartonManager@shaw.co.uk,https://www.shaw.co.uk/contact-us
Ledbury Intermediate Care Unit,HR8 2AQ,1531637600,https://www.shaw.co.uk,BartonManager@shaw.co.uk,https://www.shaw.co.uk/contact-us
Bole Aller House,EX15 1RJ,188432272,https://www.alliedcare.co.uk,webmaster@alliedcare.co.uk,https://www.alliedcare.co.uk
Wishmoor Rest Home,WR14 3AY,1684569162,https://www.wishmoorresthome.com,,
Cartmel Grange,LA11 7EL,1539532028,https://www.brancastercare.co.uk,,
East Croft Grange,CA14 4LY,1946832754,https://www.brancastercare.co.uk,,
Clarendon Grange,CA14 1TR,1900605316,https://www.brancastercare.co.uk,,
Kirk House Care Home,ST14 8JE,1889562628,https://www.kirk-house.co.uk/,,
Heathvale House,CR7 7JL,2087688050,https://www.bramleyhealth.co.uk,info@bramleyhealth.co.uk,https://www.bramleyhealth.co.uk/contact
Fairfield House,DY2 8ST,1384255171,https://www.grazebrookhomes.com,,
The Hollies,WF1 3RZ,1924364462,https://www.warmestwelcome.com,,
St Francis Residential Care Home,E4 9QR,2085273072,https://www.ventry-care.com,enquiries@ventry-care.com,https://www.ventry-care.com
Nazareth Lodge,DT10 1DE,1258472511,https://www.nazareth-lodge.co.uk,care@nazareth-lodge.co.uk,https://www.nazareth-lodge.co.uk
Richmondwood Rest Home,BH8 9DL,1202511179,https://www.richmondwood.co.uk,,
Jasmine Court Nursing Home,BS23 2BA,1934622028,https://www.jasminecourt.co.uk,,
Rivelin Care Home,DN35 8LX,1472692132,https://www.shirecarehomes.co.uk,,
London Road Specialist Nursing Home,LE2 2PU,1162706991,https://www.mauricare.com,contact@mauricare.com,https://www.mauricare.com
Lyndhurst House,TN27 0NG,1233713611,https://www.nexusprogrammeltd.co.uk,,
Lake View Nursing Home,ST4 8JD,1782646491,https://lakeviewnursinghome.co.uk,,
Ann House,LA9 6AA,2083271800,https://www.elysiumhealthcare.co.uk,,
Wood Cottage,CW2 8SD,,https://www.imapcentre.co.uk,enquiries@imapcentre.co.uk,https://www.imapcentre.co.uk
Ashgate House,RM1 3QS,1708756601,https://www.alliedcare.co.uk,webmaster@alliedcare.co.uk,https://www.alliedcare.co.uk
Bedale Grange Care Home,DL8 2AS,1677422980,https://www.fisherpartnership.com,,
Cambian Asperger Syndrome Services Limited - 14 Southwood Avenue,BH6 3QA,1202436140,https://www.cambiangroup.com,,
Cambian Asperger Syndrome Services Limited - 30 Milton Road,BH8 8LP,1202293158,https://www.cambiangroup.com,,
Cambian Asperger Syndrome Services Limited - 18 Kings Park Road,BH7 7AE,1202729911,https://www.cambiangroup.com,,
Cannock Specialist Care Centre,WS11 5BU,1543622525,https://www.restfulhomes.co.uk,enquiries@restfulhomes.co.uk,https://www.restfulhomes.co.uk
Coppice Nursing Home,OL8 1RQ,1616268522,https://www.bondcare.co.uk/care-homes/coppice-nursing-home/,admin@bondcare.co.uk,https://www.bondcare.co.uk
Briarfield,CA14 1SN,190066733,https://www.westhouse.org.uk,,
West House - 3&4 Glebe Lane,CA14 5SQ,1946831629,https://www.westhouse.org.uk,info@westhouse.org.uk,https://www.westhouse.org.uk/about
North Shore Nursing home,FY2 9RG,1253351824,https://www.belsfieldcare.co.uk/,belsfieldhouse@belsfieldcare.co.uk,https://www.belsfieldcare.co.uk/contact
St Stephens Nursing Home,FY2 9RG,1253352625,https://www.belsfieldcare.co.uk/,belsfieldhouse@belsfieldcare.co.uk,https://www.belsfieldcare.co.uk/contact
Weston House Residential Home,SY13 1AJ,1948663052,https://www.springcare.org.uk,,
Newton Hall Residential Home,WA6 6YD,1928739270,https://www.springcare.org.uk,,
Yew Tree House,GL15 4DX,1594517023,https://www.nationalcaregroup.com/view/yew-tree-house/,info@nationalcaregroup.com,https://www.nationalcaregroup.com
Chosen Court,GL3 3TX,1452616888,https://www.nationalcaregroup.com,info@nationalcaregroup.com,https://www.nationalcaregroup.com
Beech House Nursing Home,TF9 3NB,1630685813,https://www.springcare.org.uk,,
Aegis Residential Care,WF8 1QR,1977704068,https://www.aegiscaresolutions.co.uk,admin@aegiscaresolutions.co.uk,https://www.aegiscaresolutions.co.uk/contact
Bakewells Care Home,BL3 4NE,1204655772,https://www.morgancare.co.uk,,
Edwalton Manor Care Home,NG12 4GN,1156713560,https://www.hamberleycarehomes.co.uk/care-homes/edwalton-manor-care-home/,,
Mendip Lodge,BS49 4LJ,1934834760,https://www.mendiplodge.co.uk,%20jacob@mendiplodge.co.uk,https://www.mendiplodge.co.uk
Crossways Community,TN4 9QX,1892529321,https://www.crosswayscommunity.org.uk,info@crosswayscommunity.org.uk,https://www.crosswayscommunity.org.uk
Amber House - Coventry,CV6 1AE,2476590404,https://www.amberhousecoventry.co.uk,,
Down House,PL6 8AA,1752789393,https://www.mayhaven.com,,
Bracken Tor House,EX20 1EQ,183755209,https://www.bondcare.co.uk/care-homes/bracken-tor-house/,admin@bondcare.co.uk,https://www.bondcare.co.uk
Ryecourt Nursing Home,FY2 9HD,1253592905,https://www.belsfieldcare.co.uk,,
Belsfield House,FY2 9QX,1253592605,https://www.belsfieldcare.co.uk/,,
Edmund House,DN16 3EB,1724844495,https://www.bupa.com,,
Whitstable Nursing Home,CT5 1DN,1227265443,https://www.njch.co.uk,manager.alexander@njch.co.uk,https://www.njch.co.uk
Harbledown Lodge,CT2 9AP,1227458116,https://www.njch.co.uk,manager.alexander@njch.co.uk,https://www.njch.co.uk
Chestfield House,CT5 3JT,1227792281,https://www.njch.co.uk,manager.alexander@njch.co.uk,https://www.njch.co.uk
Shire House Care Home,DT7 3ES,1297442483,https://www.sentrycare.co.uk,,
Nynehead Court,TA21 0BW,1823662481,https://www.tssg.co.uk,,
Acorn Nursing Home,FY3 8LZ,1253392440,https://www.acornnursinghome.co.uk,,
Beechy Knoll Care Home,S13 8LZ,1142395776,https://www.pearlcare.co.uk,admin@pearlcare.co.uk,https://www.pearlcare.co.uk
Bay Court Nursing Home,EX9 6BS,1395442637,https://www.baycourt.net,,
Castle View Care Centre,SP1 3SF,1722336933,https://www.wessexcare.com,info@wessexcare.com,https://www.wessexcare.com
Milford Manor Care Home,SP1 2RN,1722336933,https://www.wessexcare.com,info@wessexcare.com,https://www.wessexcare.com
Holmwood Care Home,SP1 2QU,1722336933,https://www.wessexcare.com,info@wessexcare.com,https://www.wessexcare.com
Burton Closes Hall Care Home,DE45 1BG,1629814076,https://www.hillcare.net,enquiries@hillcare.net,https://www.hillcare.net
Torpoint Nursing Centre,PL11 2BW,1752813677,https://www.torcare.com,antony@torcare.co.uk,https://www.torcare.com
Porte Rouge Care Home,PL11 2EP,1752814469,https://www.torcare.com,antony@torcare.co.uk,https://www.torcare.com
Riversway Nursing Home,BS5 8GG,1179555758,https://www.springhillcare.com,,
Westwood Hall Nursing Home,CH63 6HF,1513422150,https://www.springcare.org.uk,,
Springside,TA20 2DU,146066340,https://www.allseasonscarehomes.co.uk,,
Sandiway Lodge Nursing Home,CW8 2DR,1606889211,https://www.springcare.org.uk,,
The Downes Residential Care Home,TR27 4HW,1736754400,https://www.thedowneshayle.com,thedowneshayle@gmail.com,https://www.thedowneshayle.com
Nethermoor House,WS15 2LQ,1889584368,https://www.friendlycare.co.uk,julie@friendlycare.co.uk,https://www.friendlycare.co.uk/contact
Kelstone Court Nursing Home,SM4 4JN,2085420748,https://www.kelstonecourt.co.uk,,
Lyons Court Care Home,DL14 9RE,1388834516,https://www.carelinelifestyles.co.uk,info@carelinelifestyles.co.uk,https://www.carelinelifestyles.co.uk
St Aiden's Cottage,DH7 7AA,1913739869,https://www.carelinelifestyles.co.uk,info@carelinelifestyles.co.uk,https://www.carelinelifestyles.co.uk
Owlett Hall,BD11 1ED,1132859710,https://www.bondcare.co.uk/owlet-hall/,admin@bondcare.co.uk,https://www.bondcare.co.uk
St Mary's Home,SW15 4HJ,2087886186,https://www.ftf.org.uk,user@domain.com,https://www.ftf.org.uk
St Joseph's Home,L37 1PH,1704872132,https://www.ftf.org.uk,user@domain.com,https://www.ftf.org.uk
Lime Court,B24 8BG,1213821383,https://www.jaffraycare.com,info@jaffraycare.com,https://www.jaffraycare.com
Tudor Gardens,B23 6FD,1213863073,https://www.jaffraycare.com,info@jaffraycare.com,https://www.jaffraycare.com
Langdale and Keswick (Parkfields),WV2 2DF,1902405031,https://www.jaffraycare.com,info@jaffraycare.com,https://www.jaffraycare.com
Rivendell and Lorien (Marsh Lane),B23 6HX,1213772800,https://www.jaffraycare.com,info@jaffraycare.com,https://www.jaffraycare.com
Sunny Mount (Knowle) Limited - 127 Longdon Road,B93 9HY,1564775979,https://www.solihullcare.co.uk,SMNHReception@solihullcare.co.uk,https://www.solihullcare.co.uk
Brabourne Care Centre,TN24 8PL,1233643555,https://www.opuscare.co.uk,,
Rock Cottage Care Services,ST6 8TR,1782503120,https://www.rockcottagecarehome.com,,
4 Cronulla Drive,WA5 3HS,1925202380,https://www.catalystchoices.org.uk,info@catalystchoices.org.uk,https://www.catalystchoices.org.uk
Kallar Lodge Residential Care Home,RM6 5RU,2087241863,https://www.lbbd.gov.uk,,
The Holt Retirement Home,YO13 9LN,1723862045,https://www.holtretirement.co.uk,holtretirement@btinternet.com,https://www.holtretirement.co.uk
Beaufort House,TA8 2BY,1278786320,https://www.agincare.com/care-homes/somerset/burnham-on-sea-care-home,cranstonmonica351@gmail.com,https://www.agincare.com
Wilmslow Manor Care Centre,SK9 2LX,1619272940,https://www.newcarehomes.com,enquiries@lovett-care.com,https://www.newcarehomes.com/contact
Treetops Residential Home,CT9 2NJ,1843220826,https://www.treetops-care.co.uk,manager@treetops-care.co.uk,https://www.treetops-care.co.uk
Bradley Apartments,DN37 0AA,1472875807,https://www.elysiumhealthcare.co.uk,,
St Margarets,DN34 4NQ,1472241780,https://www.sunhealthcare.org,,
Manor Park Nursing Home,BS23 1XH,1934414111,https://www.manorparkcare.com/,,
Willowdene Care Home,NE31 1LR,1914837000,https://www.hillcare.net,enquiries@hillcare.net,https://www.hillcare.net
Sycamore Hall,HG4 2SG,1765606025,https://www.hillcare.net,enquiries@hillcare.net,https://www.hillcare.net
Sidmouth Nursing Home,EX10 9EZ,1395514172,https://sidmouthnursinghome.co.uk,,
The Daltons,SR7 8QT,1915131999,https://www.youngfoundations.com,,
The Dene Lodge - Minehead,TA24 6BQ,1643703584,https://www.thedenelodge.co.uk,,
Newlands Nursing Care Centre,GL54 1EJ,1451870077,https://www.newlandscare.org,,
Aranlaw House Care Home,BH13 6HZ,1202763367,https://www.luxurycare.co.uk,,
Acrefield House,CH42 8LD,,https://www.youngfoundations.com,,
The Chantry,LE3 9QJ,1163669655,https://www.freedomcare.org,,
Avens Limited,NN14 4DF,1933461908,https://www.avens.co.uk,,
Branthwaite Care Home,DN22 6TN,1777706720,https://www.fbccarehomes.com,,
Ashdene Care Home,NG34 7EE,1529304872,https://www.ashdenecarehome.com,,
The Mews,WA5 2EY,1925790596,https://www.wcliving.org.uk,hello@wechangelives.org.uk,https://www.wcliving.org.uk
Yew Tree Nursing Home,B62 0NX,1562710809,https://www.yewtreecarehome.co.uk,,
Cedar Grange Ltd,PR8 6PD,1704536286,https://www.cedarscaregroup.co.uk,mail@cedarscaregroup.co.uk,https://www.cedarscaregroup.co.uk
Marian House Nursing Home,B76 1JA,1212408000,https://www.marianhouse.co.uk,,
Mavern House Nursing Home,SN12 8EH,1225708168,https://www.maverncare.co.uk,,
Beech Lawn Nursing and Residential Home,PL14 3JX,1579346460,https://www.beechlawnnursinghome.co.uk,,
River Meadows Nursing Home,SY4 4EL,1939250700,https://www.springcare.org.uk,,
Turner Home,L8 9RN,1517274177,https://www.TurnerHomeLiverpool.care,,
St Aidan Lodge Residential Care Home,DH1 5BL,1913709691,https://www.staidanlodge.com,enquiries@staidanlodge.com,https://www.staidanlodge.com
Greenacres Care Centre Limited,PL3 5JF,1752674111,https://www.greenacrescarecentre.co.uk,,
Oatlands Care Limited,SE20 8TJ,2087788545,https://www.jawagroup.co.uk,info@jawagroup.co.uk,https://www.jawagroup.co.uk
The Granleys,GL51 7BE,1242521721,https://www.thegranleys.com,,
Conifer Lodge Residential Home,LE18 1AB,1162883170,https://www.coniferlodge.co.uk,conifer_lodge@outlook.com,https://www.coniferlodge.co.uk
The Knowles,CV4 9GN,2476460148,https://www.adeptcarehomes.co.uk,,
Villa Maria Private Nursing Home,CR2 7BB,2086801777,https://www.villamaria.co.uk,enquiries@villamaria.co.uk,https://www.villamaria.co.uk
George Potter House,SW11 3JR,2072233224,https://www.georgepottercare.org,,
Avondale Residential Care Home,DY8 2AH,1384442731,https://www.stoneleighcarehomesltd.co.uk,,
Copperdown Residential Care Home,WS15 2AH,1889586874,https://www.stoneleighcarehomesltd.co.uk,,
Coopers Croft,ST4 6FD,1134654085,https://www.idealcarehomes.co.uk,,
Elwis House,SE26 5TP,2087789485,https://www.plus-service.org,,
Gaywood Street,SE1 6HG,2072619210,https://www.plus-services.org,example@mysite.com,https://www.plus-services.org
Montbelle Road,SE9 3NY,2088515999,https://www.plus-service.org,,
Springbank Road,SE13 6SU,2086973816,https://www.plus-service.org,,
Holmbury Dene (Respite),SE26 6DN,2087787700,https://www.plus-service.org,,
Cintre House,BS8 2HG,1179738546,https://www.cintre.org,enquiries@cintre.org,https://www.cintre.org
Waterloo House,PL1 5RH,1752567199,https://www.waterloohousecarehome.co.uk,65@2x-8.png,https://www.waterloohousecarehome.co.uk
St Andrew's Healthcare - 17 The Avenue,NN1 5BT,1604608572,https://www.stah.org,SAH.admissions@nhs.net,https://www.stah.org
Neville House,LS7 4LF,1132629764,https://www.pnacare.co.uk,name@email.com,https://www.pnacare.co.uk
Willow Tree Nursing Home,CV21 4BW,1788574689,https://www.willowtreenursinghome.co.uk,logo@2x.png,https://www.willowtreenursinghome.co.uk
Ingleby Care Home,TS17 0QP,1642750909,https://www.tlcare.co.uk,support@webador.com,https://www.tlcare.co.uk
St Bridgets Care Centre,BH3 7BY,1202291347,https://www.stbridgets.com,,
Welbourn Hall Nursing Home,LN5 0NN,1400272771,https://www.careplushomes.com,,
The Manor House Gosforth,NE3 5TQ,1912170092,https://www.hadrianhealthcare.co.uk,headoffice@hhcare.co.uk,https://www.hadrianhealthcare.co.uk
Rosewood Residential Care Home,DA9 9JB,1322385880,https://www.charinghealthcare.co.uk/our-homes/rosewood-care-home-dartford,heather@charinghealthcare.co.uk,https://www.charinghealthcare.co.uk
Lovell Place,BS34 5AU,7399463299,https://www.hamberleycarehomes.co.uk/care-homes/lovell-place-care-home/,,
Trezela House,PL27 6AD,1208813756,https://www.trezelahouse.co.uk,,
Culm Valley Care Centre,EX15 1DA,188433142,https://www.halcyoncare.co.uk,,
Knappe Cross Care Centre,EX8 5DL,1395263643,https://www.halcyoncare.co.uk,,
Stichell House,TS25 2HS,1429872083,https://www.hospitalofgod.org.uk,,
Tweedmouth House,TD15 2HD,1289330618,https://www.tweedmouthhouse.co.uk,,
Elizabeth House,S42 5GR,7935118854,https://www.ariya-neurocare.com,Lucy@ariya.org.uk,https://www.ariya-neurocare.com
Wilhelmina House,CR0 5JF,2087600933,https://www.whitgiftfoundation.co.uk,,
Lound Hall,DN22 8RS,1777818082,https://www.graycaregroup.co.uk,admin@graycaregroup.co.uk,https://www.graycaregroup.co.uk/contact
Plane Tree Court,SK3 0TX,1614806919,https://www.swanvale.com,,
Lumb Valley Care Home,BB4 9PQ,1706225027,https://www.lumbvalley.co.uk,info@lumbvalley.co.uk,https://www.lumbvalley.co.uk
64 Chilcompton Road,BA3 2PL,1761414034,https://www.swallowcharity.org,Justinricards@swallowcharity.org,https://www.swallowcharity.org
Life Path Trust Limited - 2 Ellys Road,CV1 4EW,2476555830,https://www.life-path.org.uk,contact@life-path.org.uk,https://www.life-path.org.uk
Bay Tree Court Care Centre,GL52 3AU,1242236000,https://www.baytreecourtcarecentre.com,,
Princess Lodge Limited,DY4 9HU,1215571176,https://www.friendlycare.co.uk,julie@friendlycare.co.uk,https://www.friendlycare.co.uk/contact
Haddon Hall Care Home,SK17 9NW,1298600700,https://www.porthaven.co.uk,,
Woodlands Manor,PR8 6JG,1704544848,https://www.cedarscaregroup.co.uk,mail@cedarscaregroup.co.uk,https://www.cedarscaregroup.co.uk
Needwood House Nursing Home,WS12 2EH,1543275688,https://www.bartonneedwoodcare.co.uk,,
Moston Grange Nursing Home,M40 3AT,1612191300,https://www.equilibrium-healthcare.com,,
Winscombe Hall,BS25 1DH,1934843553,https://www.cedarscaregroup.co.uk,mail@cedarscaregroup.co.uk,https://www.cedarscaregroup.co.uk
Barton House Nursing Home,WS11 5QH,1543504139,https://www.bartonneedwoodcare.co.uk,,
Crossley House,BD8 0HH,1274497551,https://www.bupa.com,,
Oxendon House Care Home,LE16 8NE,,https://www.oxendonhouse.co.uk,,
Haylands Residential Home for Gentlemen,M41 0US,1617483185,https://www.jemcareltd.co.uk,,
Tree Tops,CR2 7EQ,2086801219,https://www.totemcare.co.uk,,
Moss Cottage Nursing Home,OL7 0BZ,1613432557,https://www.mosscottagecare.com,,
Chestnut Lodge,BA20 2RG,1935513555,https://www.camelotcare.co.uk,avalon@camelotcare.co.uk,https://www.camelotcare.co.uk
Woodeaves Residential Care Home,CW5 7AQ,1270621550,https://www.woodeaves.co.uk,info@woodeaves.co.uk,https://www.woodeaves.co.uk
South Lodge Care Home,LE2 3ND,1162748000,https://www.averyhealthcare.co.uk/care-homes/leicestershire/leicester/south-lodge/,,
Chippendayle Lodge Residential Care Home,ME17 1AD,1622859230,https://www.charinghealthcare.co.uk/our-homes/chippendayle-lodge,heather@charinghealthcare.co.uk,https://www.charinghealthcare.co.uk
"Moore Care (Registered) Limited, 4 Manchester Road",SK17 6SB,129824566,https://www.moorecare.co.uk,,
Enhanced Elderly Care Service - Fellingate Care Centre Limited,NE10 0BD,1914386000,https://www.enhancedcare.co.uk,,
Aaron Crest Care Home,WN8 6AZ,1695558880,https://www.newcenturycare.co.uk,,
